prompt_folder,prompt_text,vendi_inception,vendi_pixel,clip_score,one_minus_ms_ssim,method,prompt_folder_norm,prompt_text_norm,prompt_key
the_red_apple_was_on_top_of_the_black_plate,the red apple was on top of the black plate,1.6194,1.9311,38.5681,0.8018,dpp,the_red_apple_was_on_top_of_the_black_plate,the red apple was on top of the black plate,the_red_apple_was_on_top_of_the_black_plate
the_red_apple_was_on_top_of_the_white_plate,the red apple was on top of the white plate,1.5649,1.3683,37.3998,0.692,dpp,the_red_apple_was_on_top_of_the_white_plate,the red apple was on top of the white plate,the_red_apple_was_on_top_of_the_white_plate
the_red_hat_was_on_top_of_the_white_coat,the red hat was on top of the white coat,1.9511,1.9626,34.5009,0.8476,dpp,the_red_hat_was_on_top_of_the_white_coat,the red hat was on top of the white coat,the_red_hat_was_on_top_of_the_white_coat
the_red_mug_was_on_top_of_the_green_coaster,the red mug was on top of the green coaster,1.7512,1.6144,40.8893,0.8452,dpp,the_red_mug_was_on_top_of_the_green_coaster,the red mug was on top of the green coaster,the_red_mug_was_on_top_of_the_green_coaster
the_red_umbrella_was_on_top_of_the_white_coat_rack,the red umbrella was on top of the white coat rack,1.642,1.5337,39.9742,0.8572,dpp,the_red_umbrella_was_on_top_of_the_white_coat_rack,the red umbrella was on top of the white coat rack,the_red_umbrella_was_on_top_of_the_white_coat_rack
the_silver_laptop_was_on_top_of_the_black_desk,the silver laptop was on top of the black desk,2.0922,2.2065,34.0249,0.8859,dpp,the_silver_laptop_was_on_top_of_the_black_desk,the silver laptop was on top of the black desk,the_silver_laptop_was_on_top_of_the_black_desk
the_wooden_spoon_was_next_to_the_green_bowl,the wooden spoon was next to the green bowl,1.8465,1.6802,38.8134,0.8732,dpp,the_wooden_spoon_was_next_to_the_green_bowl,the wooden spoon was next to the green bowl,the_wooden_spoon_was_next_to_the_green_bowl
The_black_chair_is_on_the_right_of_the_silver_desk,The black chair is on the right of the silver desk,1.8005,1.4998,32.8461,0.904,mix,the_black_chair_is_on_the_right_of_the_silver_desk,the black chair is on the right of the silver desk,the_black_chair_is_on_the_right_of_the_silver_desk
The_black_chair_was_next_to_the_silver_table,The black chair was next to the silver table,1.8952,1.6684,32.7158,0.9401,mix,the_black_chair_was_next_to_the_silver_table,the black chair was next to the silver table,the_black_chair_was_next_to_the_silver_table
The_black_chair_was_on_the_left_of_the_brown_table,The black chair was on the left of the brown table,2.1588,1.7572,29.5987,0.952,mix,the_black_chair_was_on_the_left_of_the_brown_table,the black chair was on the left of the brown table,the_black_chair_was_on_the_left_of_the_brown_table
The_black_phone_was_resting_on_the_brown_charger,The black phone was resting on the brown charger,2.099,1.8105,35.7154,0.8126,mix,the_black_phone_was_resting_on_the_brown_charger,the black phone was resting on the brown charger,the_black_phone_was_resting_on_the_brown_charger
The_brown_cat_was_lying_on_the_blue_blanket,The brown cat was lying on the blue blanket,1.5621,1.6795,33.3279,0.9462,mix,the_brown_cat_was_lying_on_the_blue_blanket,the brown cat was lying on the blue blanket,the_brown_cat_was_lying_on_the_blue_blanket
The_brown_dog_is_lying_on_the_blue_pillow,The brown dog is lying on the blue pillow,2.0748,1.8434,34.109,0.9382,mix,the_brown_dog_is_lying_on_the_blue_pillow,the brown dog is lying on the blue pillow,the_brown_dog_is_lying_on_the_blue_pillow
The_brown_dog_was_lying_on_the_green_bed,The brown dog was lying on the green bed,2.3781,1.6967,36.9435,0.9306,mix,the_brown_dog_was_lying_on_the_green_bed,the brown dog was lying on the green bed,the_brown_dog_was_lying_on_the_green_bed
The_green_plant_was_on_the_right_the_white_wall,The green plant was on the right the white wall,2.0601,1.4431,34.0653,0.7363,mix,the_green_plant_was_on_the_right_the_white_wall,the green plant was on the right the white wall,the_green_plant_was_on_the_right_the_white_wall
The_green_plant_was_on_top_of_the_brown_nightstand,The green plant was on top of the brown nightstand,1.9443,1.5295,36.2359,0.8823,mix,the_green_plant_was_on_top_of_the_brown_nightstand,the green plant was on top of the brown nightstand,the_green_plant_was_on_top_of_the_brown_nightstand
The_green_plant_was_on_top_of_the_white_dresser,The green plant was on top of the white dresser,1.6855,1.2722,37.6161,0.8497,mix,the_green_plant_was_on_top_of_the_white_dresser,the green plant was on top of the white dresser,the_green_plant_was_on_top_of_the_white_dresser
The_rectangular_mirror_was_hung_above_the_black_sink,The rectangular mirror was hung above the black sink,2.0162,1.4113,33.6026,0.8569,mix,the_rectangular_mirror_was_hung_above_the_black_sink,the rectangular mirror was hung above the black sink,the_rectangular_mirror_was_hung_above_the_black_sink
The_rectangular_mirror_was_hung_above_the_blue_sink,The rectangular mirror was hung above the blue sink,1.9326,1.3478,35.3475,0.8722,mix,the_rectangular_mirror_was_hung_above_the_blue_sink,the rectangular mirror was hung above the blue sink,the_rectangular_mirror_was_hung_above_the_blue_sink
The_rectangular_painting_was_hung_above_the_silver_couch,The rectangular painting was hung above the silver couch,1.9176,1.3014,30.4832,0.7941,mix,the_rectangular_painting_was_hung_above_the_silver_couch,the rectangular painting was hung above the silver couch,the_rectangular_painting_was_hung_above_the_silver_couch
The_red_apple_was_on_top_of_the_black_plate,The red apple was on top of the black plate,1.4292,1.6775,37.5234,0.7779,mix,the_red_apple_was_on_top_of_the_black_plate,the red apple was on top of the black plate,the_red_apple_was_on_top_of_the_black_plate
The_red_apple_was_on_top_of_the_white_plate,The red apple was on top of the white plate,1.4418,1.5598,36.0301,0.7646,mix,the_red_apple_was_on_top_of_the_white_plate,the red apple was on top of the white plate,the_red_apple_was_on_top_of_the_white_plate
The_red_hat_was_on_top_of_the_white_coat,The red hat was on top of the white coat,1.8418,1.6279,33.5395,0.8979,mix,the_red_hat_was_on_top_of_the_white_coat,the red hat was on top of the white coat,the_red_hat_was_on_top_of_the_white_coat
The_red_mug_was_on_top_of_the_green_coaster,The red mug was on top of the green coaster,1.6039,1.544,40.8804,0.7742,mix,the_red_mug_was_on_top_of_the_green_coaster,the red mug was on top of the green coaster,the_red_mug_was_on_top_of_the_green_coaster
The_red_umbrella_was_on_top_of_the_white_coat_rack,The red umbrella was on top of the white coat rack,1.8508,1.5216,36.0572,0.9408,mix,the_red_umbrella_was_on_top_of_the_white_coat_rack,the red umbrella was on top of the white coat rack,the_red_umbrella_was_on_top_of_the_white_coat_rack
The_silver_laptop_was_on_top_of_the_black_desk,The silver laptop was on top of the black desk,1.8739,2.489,31.8964,0.8584,mix,the_silver_laptop_was_on_top_of_the_black_desk,the silver laptop was on top of the black desk,the_silver_laptop_was_on_top_of_the_black_desk
The_wooden_spoon_was_next_to_the_green_bowl,The wooden spoon was next to the green bowl,2.0099,1.7297,34.0933,0.9571,mix,the_wooden_spoon_was_next_to_the_green_bowl,the wooden spoon was next to the green bowl,the_wooden_spoon_was_next_to_the_green_bowl
a_airplane_on_the_left_of_a_turtle,a airplane on the left of a turtle,1.8878,1.476,37.9519,0.9199,mix,a_airplane_on_the_left_of_a_turtle,a airplane on the left of a turtle,a_airplane_on_the_left_of_a_turtle
a_backpack_on_the_right_of_a_bird,a backpack on the right of a bird,2.3539,1.8228,38.7028,0.928,mix,a_backpack_on_the_right_of_a_bird,a backpack on the right of a bird,a_backpack_on_the_right_of_a_bird
a_bag_on_the_bottom_of_a_chicken,a bag on the bottom of a chicken,2.2314,1.7715,26.4853,0.9626,mix,a_bag_on_the_bottom_of_a_chicken,a bag on the bottom of a chicken,a_bag_on_the_bottom_of_a_chicken
a_bag_on_the_right_of_a_butterfly,a bag on the right of a butterfly,1.8518,1.6443,28.3316,0.9542,mix,a_bag_on_the_right_of_a_butterfly,a bag on the right of a butterfly,a_bag_on_the_right_of_a_butterfly
a_bee_on_the_top_of_a_airplane,a bee on the top of a airplane,1.5778,1.3155,38.6867,0.6153,mix,a_bee_on_the_top_of_a_airplane,a bee on the top of a airplane,a_bee_on_the_top_of_a_airplane
a_bicycle_on_the_left_of_a_bird,a bicycle on the left of a bird,1.7574,1.3771,36.8681,0.9377,mix,a_bicycle_on_the_left_of_a_bird,a bicycle on the left of a bird,a_bicycle_on_the_left_of_a_bird
a_bicycle_on_the_top_of_a_chicken,a bicycle on the top of a chicken,2.0348,1.4682,38.3445,0.9046,mix,a_bicycle_on_the_top_of_a_chicken,a bicycle on the top of a chicken,a_bicycle_on_the_top_of_a_chicken
a_blue_bench_and_a_green_car,a blue bench and a green car,2.0993,1.9094,38.9118,0.956,mix,a_blue_bench_and_a_green_car,a blue bench and a green car,a_blue_bench_and_a_green_car
a_blue_dog_and_a_brown_horse,a blue dog and a brown horse,2.3534,1.8021,40.0037,0.9453,mix,a_blue_dog_and_a_brown_horse,a blue dog and a brown horse,a_blue_dog_and_a_brown_horse
a_bowl_on_the_right_of_a_chicken,a bowl on the right of a chicken,1.9861,1.7981,26.3681,0.9653,mix,a_bowl_on_the_right_of_a_chicken,a bowl on the right of a chicken,a_bowl_on_the_right_of_a_chicken
a_boy_on_the_top_of_a_bag,a boy on the top of a bag,2.3808,1.3818,35.1221,0.7913,mix,a_boy_on_the_top_of_a_bag,a boy on the top of a bag,a_boy_on_the_top_of_a_bag
a_brown_bench_and_a_green_dog,a brown bench and a green dog,2.0438,1.8198,38.8755,0.9533,mix,a_brown_bench_and_a_green_dog,a brown bench and a green dog,a_brown_bench_and_a_green_dog
a_brown_car_and_a_red_clock,a brown car and a red clock,1.9797,1.8282,40.5142,0.9557,mix,a_brown_car_and_a_red_clock,a brown car and a red clock,a_brown_car_and_a_red_clock
a_brown_car_and_a_red_elephant,a brown car and a red elephant,2.2046,1.6785,40.592,0.9287,mix,a_brown_car_and_a_red_elephant,a brown car and a red elephant,a_brown_car_and_a_red_elephant
a_brown_dog_and_a_blue_horse,a brown dog and a blue horse,2.0552,1.696,38.7437,0.9745,mix,a_brown_dog_and_a_blue_horse,a brown dog and a blue horse,a_brown_dog_and_a_blue_horse
a_cat_near_a_table,a cat near a table,2.0086,2.0517,34.026,0.9908,mix,a_cat_near_a_table,a cat near a table,a_cat_near_a_table
a_cat_on_the_bottom_of_a_car,a cat on the bottom of a car,1.7177,2.2864,34.9783,0.9578,mix,a_cat_on_the_bottom_of_a_car,a cat on the bottom of a car,a_cat_on_the_bottom_of_a_car
a_chicken_on_the_top_of_a_bicycle,a chicken on the top of a bicycle,1.605,1.5458,41.7308,0.915,mix,a_chicken_on_the_top_of_a_bicycle,a chicken on the top of a bicycle,a_chicken_on_the_top_of_a_bicycle
a_computer_on_the_bottom_of_a_horse,a computer on the bottom of a horse,2.1506,2.2006,36.7776,0.9439,mix,a_computer_on_the_bottom_of_a_horse,a computer on the bottom of a horse,a_computer_on_the_bottom_of_a_horse
a_computer_on_the_left_of_a_pig,a computer on the left of a pig,1.9515,1.7003,38.4579,0.9167,mix,a_computer_on_the_left_of_a_pig,a computer on the left of a pig,a_computer_on_the_left_of_a_pig
a_computer_on_the_top_of_a_sheep,a computer on the top of a sheep,1.883,1.5916,38.6983,0.8688,mix,a_computer_on_the_top_of_a_sheep,a computer on the top of a sheep,a_computer_on_the_top_of_a_sheep
a_couch_on_the_right_of_a_turtle,a couch on the right of a turtle,1.6579,2.1126,34.4038,0.9665,mix,a_couch_on_the_right_of_a_turtle,a couch on the right of a turtle,a_couch_on_the_right_of_a_turtle
a_cow_near_a_balloon,a cow near a balloon,1.9147,1.4688,40.0946,0.9054,mix,a_cow_near_a_balloon,a cow near a balloon,a_cow_near_a_balloon
a_cup_on_the_left_of_a_fish,a cup on the left of a fish,2.4813,1.7385,35.3885,0.9092,mix,a_cup_on_the_left_of_a_fish,a cup on the left of a fish,a_cup_on_the_left_of_a_fish
a_dog_on_the_top_of_a_suitcase,a dog on the top of a suitcase,2.1294,1.7529,35.3235,0.9084,mix,a_dog_on_the_top_of_a_suitcase,a dog on the top of a suitcase,a_dog_on_the_top_of_a_suitcase
a_fish_on_the_left_of_a_microwave,a fish on the left of a microwave,1.9782,2.0241,37.9962,0.9239,mix,a_fish_on_the_left_of_a_microwave,a fish on the left of a microwave,a_fish_on_the_left_of_a_microwave
a_fish_on_the_top_of_a_bowl,a fish on the top of a bowl,2.2343,2.2418,34.7247,0.9764,mix,a_fish_on_the_top_of_a_bowl,a fish on the top of a bowl,a_fish_on_the_top_of_a_bowl
a_giraffe_on_the_left_of_a_lamp,a giraffe on the left of a lamp,2.085,1.5567,39.0673,0.8305,mix,a_giraffe_on_the_left_of_a_lamp,a giraffe on the left of a lamp,a_giraffe_on_the_left_of_a_lamp
a_giraffe_on_the_right_of_a_girl,a giraffe on the right of a girl,1.9779,1.5832,37.9759,0.9679,mix,a_giraffe_on_the_right_of_a_girl,a giraffe on the right of a girl,a_giraffe_on_the_right_of_a_girl
a_giraffe_on_the_right_of_a_phone,a giraffe on the right of a phone,2.1194,1.7179,36.1926,0.9763,mix,a_giraffe_on_the_right_of_a_phone,a giraffe on the right of a phone,a_giraffe_on_the_right_of_a_phone
a_giraffe_on_the_top_of_a_man,a giraffe on the top of a man,1.9963,1.2656,32.6367,0.7207,mix,a_giraffe_on_the_top_of_a_man,a giraffe on the top of a man,a_giraffe_on_the_top_of_a_man
a_girl_on_the_left_of_a_bee,a girl on the left of a bee,2.4788,1.582,35.007,0.9575,mix,a_girl_on_the_left_of_a_bee,a girl on the left of a bee,a_girl_on_the_left_of_a_bee
a_girl_on_the_left_of_a_frog,a girl on the left of a frog,2.1487,1.9541,36.9348,0.9733,mix,a_girl_on_the_left_of_a_frog,a girl on the left of a frog,a_girl_on_the_left_of_a_frog
a_gold_car_and_a_red_clock,a gold car and a red clock,2.0672,1.8816,40.093,0.9185,mix,a_gold_car_and_a_red_clock,a gold car and a red clock,a_gold_car_and_a_red_clock
a_green_bench_and_a_blue_car,a green bench and a blue car,1.8093,2.0557,38.082,0.9686,mix,a_green_bench_and_a_blue_car,a green bench and a blue car,a_green_bench_and_a_blue_car
a_green_bench_and_a_brown_dog,a green bench and a brown dog,1.9212,1.9753,38.2758,0.9715,mix,a_green_bench_and_a_brown_dog,a green bench and a brown dog,a_green_bench_and_a_brown_dog
a_green_bench_and_a_red_car,a green bench and a red car,2.0461,2.2806,39.6517,0.97,mix,a_green_bench_and_a_red_car,a green bench and a red car,a_green_bench_and_a_red_car
a_green_bench_and_a_yellow_dog,a green bench and a yellow dog,1.9592,1.8651,36.6534,0.9446,mix,a_green_bench_and_a_yellow_dog,a green bench and a yellow dog,a_green_bench_and_a_yellow_dog
a_man_on_the_right_of_a_plate,a man on the right of a plate,2.5855,2.0846,25.5259,0.9718,mix,a_man_on_the_right_of_a_plate,a man on the right of a plate,a_man_on_the_right_of_a_plate
a_microwave_on_the_bottom_of_a_rabbit,a microwave on the bottom of a rabbit,1.883,1.8058,41.6803,0.9086,mix,a_microwave_on_the_bottom_of_a_rabbit,a microwave on the bottom of a rabbit,a_microwave_on_the_bottom_of_a_rabbit
a_person_on_the_left_of_a_microwave,a person on the left of a microwave,1.6715,1.9618,32.9732,0.9382,mix,a_person_on_the_left_of_a_microwave,a person on the left of a microwave,a_person_on_the_left_of_a_microwave
a_phone_on_the_left_of_a_boy,a phone on the left of a boy,2.0305,1.8939,33.9975,0.9588,mix,a_phone_on_the_left_of_a_boy,a phone on the left of a boy,a_phone_on_the_left_of_a_boy
a_pig_on_side_of_a_wallet,a pig on side of a wallet,2.0002,1.7227,36.0926,0.9091,mix,a_pig_on_side_of_a_wallet,a pig on side of a wallet,a_pig_on_side_of_a_wallet
a_pink_car_and_a_red_elephant,a pink car and a red elephant,2.0616,1.4591,40.2105,0.9409,mix,a_pink_car_and_a_red_elephant,a pink car and a red elephant,a_pink_car_and_a_red_elephant
a_plate_on_the_right_of_a_bee,a plate on the right of a bee,1.9754,1.434,35.6855,0.9528,mix,a_plate_on_the_right_of_a_bee,a plate on the right of a bee,a_plate_on_the_right_of_a_bee
a_rabbit_on_the_top_of_a_book,a rabbit on the top of a book,1.5362,1.6372,38.7441,0.9453,mix,a_rabbit_on_the_top_of_a_book,a rabbit on the top of a book,a_rabbit_on_the_top_of_a_book
a_red_bench_and_a_green_car,a red bench and a green car,2.049,2.1399,39.5262,0.9724,mix,a_red_bench_and_a_green_car,a red bench and a green car,a_red_bench_and_a_green_car
a_red_car_and_a_brown_clock,a red car and a brown clock,1.9739,1.7688,37.2614,0.9664,mix,a_red_car_and_a_brown_clock,a red car and a brown clock,a_red_car_and_a_brown_clock
a_red_car_and_a_brown_elephant,a red car and a brown elephant,2.1564,1.6758,41.6206,0.9279,mix,a_red_car_and_a_brown_elephant,a red car and a brown elephant,a_red_car_and_a_brown_elephant
a_red_car_and_a_gold_clock,a red car and a gold clock,1.801,2.0201,40.0627,0.9393,mix,a_red_car_and_a_gold_clock,a red car and a gold clock,a_red_car_and_a_gold_clock
a_red_car_and_a_pink_elephant,a red car and a pink elephant,2.0683,1.4278,41.7171,0.8599,mix,a_red_car_and_a_pink_elephant,a red car and a pink elephant,a_red_car_and_a_pink_elephant
a_sheep_near_a_car,a sheep near a car,1.5389,1.894,39.0925,0.9513,mix,a_sheep_near_a_car,a sheep near a car,a_sheep_near_a_car
a_sheep_on_the_top_of_a_backpack,a sheep on the top of a backpack,1.9587,1.4904,38.5807,0.8703,mix,a_sheep_on_the_top_of_a_backpack,a sheep on the top of a backpack,a_sheep_on_the_top_of_a_backpack
a_television_on_the_right_of_a_cow,a television on the right of a cow,1.9354,2.5495,44.0652,0.9613,mix,a_television_on_the_right_of_a_cow,a television on the right of a cow,a_television_on_the_right_of_a_cow
a_train_on_the_left_of_a_boy,a train on the left of a boy,2.243,1.8709,35.9859,0.9688,mix,a_train_on_the_left_of_a_boy,a train on the left of a boy,a_train_on_the_left_of_a_boy
a_turtle_on_the_left_of_a_painting,a turtle on the left of a painting,1.9241,1.8426,33.057,0.9729,mix,a_turtle_on_the_left_of_a_painting,a turtle on the left of a painting,a_turtle_on_the_left_of_a_painting
a_vase_on_the_bottom_of_a_chicken,a vase on the bottom of a chicken,2.1039,1.6882,34.2419,0.9259,mix,a_vase_on_the_bottom_of_a_chicken,a vase on the bottom of a chicken,a_vase_on_the_bottom_of_a_chicken
a_wallet_on_the_right_of_a_bee,a wallet on the right of a bee,2.411,1.8542,37.9052,0.9366,mix,a_wallet_on_the_right_of_a_bee,a wallet on the right of a bee,a_wallet_on_the_right_of_a_bee
a_wallet_on_the_right_of_a_dog,a wallet on the right of a dog,2.4685,1.7029,34.1723,0.9198,mix,a_wallet_on_the_right_of_a_dog,a wallet on the right of a dog,a_wallet_on_the_right_of_a_dog
a_yellow_bench_and_a_green_dog,a yellow bench and a green dog,1.8865,2.1061,38.0494,0.955,mix,a_yellow_bench_and_a_green_dog,a yellow bench and a green dog,a_yellow_bench_and_a_green_dog
The_black_chair_is_on_the_right_of_the_silver_desk,The black chair is on the right of the silver desk,1.8132,1.451,34.5644,0.8951,apg,the_black_chair_is_on_the_right_of_the_silver_desk,the black chair is on the right of the silver desk,the_black_chair_is_on_the_right_of_the_silver_desk
The_black_chair_was_next_to_the_silver_table,The black chair was next to the silver table,1.779,1.6653,32.9163,0.9261,apg,the_black_chair_was_next_to_the_silver_table,the black chair was next to the silver table,the_black_chair_was_next_to_the_silver_table
The_black_chair_was_on_the_left_of_the_brown_table,The black chair was on the left of the brown table,1.9015,1.7762,32.1884,0.8796,apg,the_black_chair_was_on_the_left_of_the_brown_table,the black chair was on the left of the brown table,the_black_chair_was_on_the_left_of_the_brown_table
The_black_phone_was_resting_on_the_brown_charger,The black phone was resting on the brown charger,1.9079,1.7556,36.7305,0.688,apg,the_black_phone_was_resting_on_the_brown_charger,the black phone was resting on the brown charger,the_black_phone_was_resting_on_the_brown_charger
The_brown_cat_was_lying_on_the_blue_blanket,The brown cat was lying on the blue blanket,1.4782,1.6305,37.2232,0.9369,apg,the_brown_cat_was_lying_on_the_blue_blanket,the brown cat was lying on the blue blanket,the_brown_cat_was_lying_on_the_blue_blanket
The_brown_dog_is_lying_on_the_blue_pillow,The brown dog is lying on the blue pillow,1.8365,1.7646,39.0683,0.8928,apg,the_brown_dog_is_lying_on_the_blue_pillow,the brown dog is lying on the blue pillow,the_brown_dog_is_lying_on_the_blue_pillow
The_brown_dog_was_lying_on_the_green_bed,The brown dog was lying on the green bed,2.2061,1.6009,36.1645,0.9239,apg,the_brown_dog_was_lying_on_the_green_bed,the brown dog was lying on the green bed,the_brown_dog_was_lying_on_the_green_bed
The_green_plant_was_on_the_right_the_white_wall,The green plant was on the right the white wall,2.2181,1.4441,35.2103,0.6878,apg,the_green_plant_was_on_the_right_the_white_wall,the green plant was on the right the white wall,the_green_plant_was_on_the_right_the_white_wall
The_green_plant_was_on_top_of_the_brown_nightstand,The green plant was on top of the brown nightstand,1.9644,1.3986,36.8285,0.6872,apg,the_green_plant_was_on_top_of_the_brown_nightstand,the green plant was on top of the brown nightstand,the_green_plant_was_on_top_of_the_brown_nightstand
The_green_plant_was_on_top_of_the_white_dresser,The green plant was on top of the white dresser,1.7699,1.2228,38.4895,0.7754,apg,the_green_plant_was_on_top_of_the_white_dresser,the green plant was on top of the white dresser,the_green_plant_was_on_top_of_the_white_dresser
The_rectangular_mirror_was_hung_above_the_black_sink,The rectangular mirror was hung above the black sink,1.8475,1.3793,33.7727,0.761,apg,the_rectangular_mirror_was_hung_above_the_black_sink,the rectangular mirror was hung above the black sink,the_rectangular_mirror_was_hung_above_the_black_sink
The_rectangular_mirror_was_hung_above_the_blue_sink,The rectangular mirror was hung above the blue sink,1.974,1.2825,36.7019,0.7889,apg,the_rectangular_mirror_was_hung_above_the_blue_sink,the rectangular mirror was hung above the blue sink,the_rectangular_mirror_was_hung_above_the_blue_sink
The_rectangular_painting_was_hung_above_the_silver_couch,The rectangular painting was hung above the silver couch,2.028,1.2765,31.5611,0.7387,apg,the_rectangular_painting_was_hung_above_the_silver_couch,the rectangular painting was hung above the silver couch,the_rectangular_painting_was_hung_above_the_silver_couch
The_red_apple_was_on_top_of_the_black_plate,The red apple was on top of the black plate,1.4132,1.5964,39.338,0.668,apg,the_red_apple_was_on_top_of_the_black_plate,the red apple was on top of the black plate,the_red_apple_was_on_top_of_the_black_plate
The_red_apple_was_on_top_of_the_white_plate,The red apple was on top of the white plate,1.372,1.5592,37.557,0.6743,apg,the_red_apple_was_on_top_of_the_white_plate,the red apple was on top of the white plate,the_red_apple_was_on_top_of_the_white_plate
The_red_hat_was_on_top_of_the_white_coat,The red hat was on top of the white coat,1.9554,1.5915,39.145,0.8251,apg,the_red_hat_was_on_top_of_the_white_coat,the red hat was on top of the white coat,the_red_hat_was_on_top_of_the_white_coat
The_red_mug_was_on_top_of_the_green_coaster,The red mug was on top of the green coaster,1.5793,1.4984,41.4052,0.6699,apg,the_red_mug_was_on_top_of_the_green_coaster,the red mug was on top of the green coaster,the_red_mug_was_on_top_of_the_green_coaster
The_red_umbrella_was_on_top_of_the_white_coat_rack,The red umbrella was on top of the white coat rack,1.8466,1.4279,38.9621,0.84,apg,the_red_umbrella_was_on_top_of_the_white_coat_rack,the red umbrella was on top of the white coat rack,the_red_umbrella_was_on_top_of_the_white_coat_rack
The_silver_laptop_was_on_top_of_the_black_desk,The silver laptop was on top of the black desk,1.8681,2.3873,33.8349,0.8248,apg,the_silver_laptop_was_on_top_of_the_black_desk,the silver laptop was on top of the black desk,the_silver_laptop_was_on_top_of_the_black_desk
The_wooden_spoon_was_next_to_the_green_bowl,The wooden spoon was next to the green bowl,1.8424,1.6949,40.0296,0.9243,apg,the_wooden_spoon_was_next_to_the_green_bowl,the wooden spoon was next to the green bowl,the_wooden_spoon_was_next_to_the_green_bowl
a_airplane_on_the_left_of_a_turtle,a airplane on the left of a turtle,1.617,1.3903,39.4334,0.8085,apg,a_airplane_on_the_left_of_a_turtle,a airplane on the left of a turtle,a_airplane_on_the_left_of_a_turtle
a_backpack_on_the_right_of_a_bird,a backpack on the right of a bird,1.8615,1.6149,42.1324,0.9029,apg,a_backpack_on_the_right_of_a_bird,a backpack on the right of a bird,a_backpack_on_the_right_of_a_bird
a_bag_on_the_bottom_of_a_chicken,a bag on the bottom of a chicken,2.0762,1.67,31.6429,0.9589,apg,a_bag_on_the_bottom_of_a_chicken,a bag on the bottom of a chicken,a_bag_on_the_bottom_of_a_chicken
a_bag_on_the_right_of_a_butterfly,a bag on the right of a butterfly,1.9701,1.5226,32.7186,0.8991,apg,a_bag_on_the_right_of_a_butterfly,a bag on the right of a butterfly,a_bag_on_the_right_of_a_butterfly
a_bee_on_the_top_of_a_airplane,a bee on the top of a airplane,1.5898,1.2786,36.275,0.5408,apg,a_bee_on_the_top_of_a_airplane,a bee on the top of a airplane,a_bee_on_the_top_of_a_airplane
a_bicycle_on_the_left_of_a_bird,a bicycle on the left of a bird,1.8507,1.2919,38.633,0.6945,apg,a_bicycle_on_the_left_of_a_bird,a bicycle on the left of a bird,a_bicycle_on_the_left_of_a_bird
a_bicycle_on_the_top_of_a_chicken,a bicycle on the top of a chicken,1.8435,1.3419,42.1505,0.8512,apg,a_bicycle_on_the_top_of_a_chicken,a bicycle on the top of a chicken,a_bicycle_on_the_top_of_a_chicken
a_blue_bench_and_a_green_car,a blue bench and a green car,2.0877,1.8257,37.4726,0.9328,apg,a_blue_bench_and_a_green_car,a blue bench and a green car,a_blue_bench_and_a_green_car
a_blue_dog_and_a_brown_horse,a blue dog and a brown horse,2.3075,1.71,39.8807,0.92,apg,a_blue_dog_and_a_brown_horse,a blue dog and a brown horse,a_blue_dog_and_a_brown_horse
a_bowl_on_the_right_of_a_chicken,a bowl on the right of a chicken,1.8207,1.6964,29.1234,0.9731,apg,a_bowl_on_the_right_of_a_chicken,a bowl on the right of a chicken,a_bowl_on_the_right_of_a_chicken
a_boy_on_the_top_of_a_bag,a boy on the top of a bag,2.2439,1.371,37.5731,0.6537,apg,a_boy_on_the_top_of_a_bag,a boy on the top of a bag,a_boy_on_the_top_of_a_bag
a_brown_bench_and_a_green_dog,a brown bench and a green dog,1.9632,1.5978,39.0927,0.9018,apg,a_brown_bench_and_a_green_dog,a brown bench and a green dog,a_brown_bench_and_a_green_dog
a_brown_car_and_a_red_clock,a brown car and a red clock,1.8208,1.7316,41.8823,0.9386,apg,a_brown_car_and_a_red_clock,a brown car and a red clock,a_brown_car_and_a_red_clock
a_brown_car_and_a_red_elephant,a brown car and a red elephant,2.1447,1.5544,41.387,0.8593,apg,a_brown_car_and_a_red_elephant,a brown car and a red elephant,a_brown_car_and_a_red_elephant
a_brown_dog_and_a_blue_horse,a brown dog and a blue horse,2.2169,1.5999,39.2429,0.9332,apg,a_brown_dog_and_a_blue_horse,a brown dog and a blue horse,a_brown_dog_and_a_blue_horse
a_cat_near_a_table,a cat near a table,1.7249,1.8623,34.2666,0.973,apg,a_cat_near_a_table,a cat near a table,a_cat_near_a_table
a_cat_on_the_bottom_of_a_car,a cat on the bottom of a car,1.7393,2.1469,35.7329,0.9099,apg,a_cat_on_the_bottom_of_a_car,a cat on the bottom of a car,a_cat_on_the_bottom_of_a_car
a_chicken_on_the_top_of_a_bicycle,a chicken on the top of a bicycle,1.4195,1.4276,43.5378,0.8697,apg,a_chicken_on_the_top_of_a_bicycle,a chicken on the top of a bicycle,a_chicken_on_the_top_of_a_bicycle
a_computer_on_the_bottom_of_a_horse,a computer on the bottom of a horse,2.2153,2.0824,38.0828,0.9116,apg,a_computer_on_the_bottom_of_a_horse,a computer on the bottom of a horse,a_computer_on_the_bottom_of_a_horse
a_computer_on_the_left_of_a_pig,a computer on the left of a pig,1.7851,1.5587,38.4109,0.8385,apg,a_computer_on_the_left_of_a_pig,a computer on the left of a pig,a_computer_on_the_left_of_a_pig
a_computer_on_the_top_of_a_sheep,a computer on the top of a sheep,1.7222,1.5044,41.2897,0.7378,apg,a_computer_on_the_top_of_a_sheep,a computer on the top of a sheep,a_computer_on_the_top_of_a_sheep
